"GSE_ID"	"Sample_ID"	"study_title"	"sample_title"	"organism"	"disease_field_values"	"tissue_field_values"	"protocol_metadata"	"all_metadata"	"explicit_nmd_term"	"nmd_targets"	"perturbation_mechanisms"	"agents"	"control_terms"	"disease_keyword_hits"	"has_nmd_target"	"has_target_mechanism_pair"	"has_genetic_perturbation"	"has_direct_nmd_inhibitor"	"has_translation_inhibitor"	"has_readthrough_treatment"	"has_control_term"	"rna_seq_evidence"	"nmd_relevance"	"sample_role"	"priority_score"	"evidence_confidence"	"manual_review_reason"
"GSE232185"	"GSM7317567"	"Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells"	"SMG7KO tumor_657"	"Homo sapiens"	NA	"source_name_ch1=xenograft subcutaneous tumor; tissue=xenograft subcutaneous tumor; cell.line=HT1080_SMG7KO; cell.type=fibrosarcoma"	"description: 657_KO | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | source_name_ch1: xenograft subcutaneous tumor | title: SMG7KO tumor_657 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | genotype: SMG7KO"	"channel_count: 1 | contact_address: Otto-Stern-Weg 7 | contact_city: Zürich | contact_country: Switzerland | contact_department: Biology, Molecular Health Sciences | contact_institute: ETH Zürich | contact_laboratory: Corn Lab | contact_name: Markus,S,Schröder | contact_state: Zürich | contact_zip.postal_code: 8093 | data_processing1: Reads were mapped to a combined reference genome containing hg38 and mm10 with STAR v2.7.2b and the argument twopassMode Basic. | data_processing2: Counts per gene were generated with featureCounts v1.6.4 with arguments -t exon and -g gene_id | data_processing3: Assembly: hg38, mm10 | data_processing4: Supplementary files format and content: count data for all samples against hg38 and mm10 Ensembl genes | data_row_count: 0 | description: 657_KO | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | geo_accession: GSM7317567 | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | instrument_model: Illumina NovaSeq 6000 | last_update_date: Sep 04 2023 | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | molecule_ch1: total RNA | organism_ch1: Homo sapiens | platform_id: GPL24676 | relation1: BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN35026476 | relation2: SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX20278086 | series_id: GSE232185 | source_name_ch1: xenograft subcutaneous tumor | status: Public on Sep 04 2023 | submission_date: May 10 2023 | taxid_ch1: 9606 | title: SMG7KO tumor_657 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | type: SRA | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | tissue: xenograft subcutaneous tumor | cell.line: HT1080_SMG7KO | cell.type: fibrosarcoma | genotype: SMG7KO | host: NOD scid gamma (NSG) mice"	TRUE	NA	"RNAi/knockdown; small-molecule NMD inhibition; rescue/complementation"	NA	NA	"cancer"	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	"pharmacologic NMD-inhibition candidate"	"candidate perturbation"	9	"high"	NA
"GSE232185"	"GSM7317568"	"Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells"	"SMG7KO tumor_658"	"Homo sapiens"	NA	"source_name_ch1=xenograft subcutaneous tumor; tissue=xenograft subcutaneous tumor; cell.line=HT1080_SMG7KO; cell.type=fibrosarcoma"	"description: 658_KO | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | source_name_ch1: xenograft subcutaneous tumor | title: SMG7KO tumor_658 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | genotype: SMG7KO"	"channel_count: 1 | contact_address: Otto-Stern-Weg 7 | contact_city: Zürich | contact_country: Switzerland | contact_department: Biology, Molecular Health Sciences | contact_institute: ETH Zürich | contact_laboratory: Corn Lab | contact_name: Markus,S,Schröder | contact_state: Zürich | contact_zip.postal_code: 8093 | data_processing1: Reads were mapped to a combined reference genome containing hg38 and mm10 with STAR v2.7.2b and the argument twopassMode Basic. | data_processing2: Counts per gene were generated with featureCounts v1.6.4 with arguments -t exon and -g gene_id | data_processing3: Assembly: hg38, mm10 | data_processing4: Supplementary files format and content: count data for all samples against hg38 and mm10 Ensembl genes | data_row_count: 0 | description: 658_KO | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | geo_accession: GSM7317568 | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | instrument_model: Illumina NovaSeq 6000 | last_update_date: Sep 04 2023 | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | molecule_ch1: total RNA | organism_ch1: Homo sapiens | platform_id: GPL24676 | relation1: BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN35026475 | relation2: SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX20278087 | series_id: GSE232185 | source_name_ch1: xenograft subcutaneous tumor | status: Public on Sep 04 2023 | submission_date: May 10 2023 | taxid_ch1: 9606 | title: SMG7KO tumor_658 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | type: SRA | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | tissue: xenograft subcutaneous tumor | cell.line: HT1080_SMG7KO | cell.type: fibrosarcoma | genotype: SMG7KO | host: NOD scid gamma (NSG) mice"	TRUE	NA	"RNAi/knockdown; small-molecule NMD inhibition; rescue/complementation"	NA	NA	"cancer"	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	"pharmacologic NMD-inhibition candidate"	"candidate perturbation"	9	"high"	NA
"GSE232185"	"GSM7317569"	"Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells"	"RESCUE tumor_904"	"Homo sapiens"	NA	"source_name_ch1=xenograft subcutaneous tumor; tissue=xenograft subcutaneous tumor; cell.line=HT1080_RESCUE; cell.type=fibrosarcoma"	"description: 904_RESCUE | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | source_name_ch1: xenograft subcutaneous tumor | title: RESCUE tumor_904 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | genotype: SMG7KO + SMG7 RESCUE"	"channel_count: 1 | contact_address: Otto-Stern-Weg 7 | contact_city: Zürich | contact_country: Switzerland | contact_department: Biology, Molecular Health Sciences | contact_institute: ETH Zürich | contact_laboratory: Corn Lab | contact_name: Markus,S,Schröder | contact_state: Zürich | contact_zip.postal_code: 8093 | data_processing1: Reads were mapped to a combined reference genome containing hg38 and mm10 with STAR v2.7.2b and the argument twopassMode Basic. | data_processing2: Counts per gene were generated with featureCounts v1.6.4 with arguments -t exon and -g gene_id | data_processing3: Assembly: hg38, mm10 | data_processing4: Supplementary files format and content: count data for all samples against hg38 and mm10 Ensembl genes | data_row_count: 0 | description: 904_RESCUE | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | geo_accession: GSM7317569 | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | instrument_model: Illumina NovaSeq 6000 | last_update_date: Sep 04 2023 | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | molecule_ch1: total RNA | organism_ch1: Homo sapiens | platform_id: GPL24676 | relation1: BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN35026474 | relation2: SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX20278088 | series_id: GSE232185 | source_name_ch1: xenograft subcutaneous tumor | status: Public on Sep 04 2023 | submission_date: May 10 2023 | taxid_ch1: 9606 | title: RESCUE tumor_904 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | type: SRA | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | tissue: xenograft subcutaneous tumor | cell.line: HT1080_RESCUE | cell.type: fibrosarcoma | genotype: SMG7KO + SMG7 RESCUE | host: NOD scid gamma (NSG) mice"	TRUE	"SMG7"	"RNAi/knockdown; small-molecule NMD inhibition; rescue/complementation"	NA	NA	"cancer"	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	"direct NMD-factor perturbation candidate"	"candidate perturbation"	9	"high"	NA
"GSE232185"	"GSM7317570"	"Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells"	"RESCUE tumor_921"	"Homo sapiens"	NA	"source_name_ch1=xenograft subcutaneous tumor; tissue=xenograft subcutaneous tumor; cell.line=HT1080_RESCUE; cell.type=fibrosarcoma"	"description: 921_RESCUE | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | source_name_ch1: xenograft subcutaneous tumor | title: RESCUE tumor_921 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | genotype: SMG7KO + SMG7 RESCUE"	"channel_count: 1 | contact_address: Otto-Stern-Weg 7 | contact_city: Zürich | contact_country: Switzerland | contact_department: Biology, Molecular Health Sciences | contact_institute: ETH Zürich | contact_laboratory: Corn Lab | contact_name: Markus,S,Schröder | contact_state: Zürich | contact_zip.postal_code: 8093 | data_processing1: Reads were mapped to a combined reference genome containing hg38 and mm10 with STAR v2.7.2b and the argument twopassMode Basic. | data_processing2: Counts per gene were generated with featureCounts v1.6.4 with arguments -t exon and -g gene_id | data_processing3: Assembly: hg38, mm10 | data_processing4: Supplementary files format and content: count data for all samples against hg38 and mm10 Ensembl genes | data_row_count: 0 | description: 921_RESCUE | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | geo_accession: GSM7317570 | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | instrument_model: Illumina NovaSeq 6000 | last_update_date: Sep 04 2023 | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | molecule_ch1: total RNA | organism_ch1: Homo sapiens | platform_id: GPL24676 | relation1: BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN35026473 | relation2: SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX20278089 | series_id: GSE232185 | source_name_ch1: xenograft subcutaneous tumor | status: Public on Sep 04 2023 | submission_date: May 10 2023 | taxid_ch1: 9606 | title: RESCUE tumor_921 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | type: SRA | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | tissue: xenograft subcutaneous tumor | cell.line: HT1080_RESCUE | cell.type: fibrosarcoma | genotype: SMG7KO + SMG7 RESCUE | host: NOD scid gamma (NSG) mice"	TRUE	"SMG7"	"RNAi/knockdown; small-molecule NMD inhibition; rescue/complementation"	NA	NA	"cancer"	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	"direct NMD-factor perturbation candidate"	"candidate perturbation"	9	"high"	NA
"GSE232185"	"GSM7317571"	"Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells"	"HT1080 tumor_674"	"Homo sapiens"	NA	"source_name_ch1=xenograft subcutaneous tumor; tissue=xenograft subcutaneous tumor; cell.line=HT1080; cell.type=fibrosarcoma"	"description: 674_WT | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | source_name_ch1: xenograft subcutaneous tumor | title: HT1080 tumor_674 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | genotype: WT"	"channel_count: 1 | contact_address: Otto-Stern-Weg 7 | contact_city: Zürich | contact_country: Switzerland | contact_department: Biology, Molecular Health Sciences | contact_institute: ETH Zürich | contact_laboratory: Corn Lab | contact_name: Markus,S,Schröder | contact_state: Zürich | contact_zip.postal_code: 8093 | data_processing1: Reads were mapped to a combined reference genome containing hg38 and mm10 with STAR v2.7.2b and the argument twopassMode Basic. | data_processing2: Counts per gene were generated with featureCounts v1.6.4 with arguments -t exon and -g gene_id | data_processing3: Assembly: hg38, mm10 | data_processing4: Supplementary files format and content: count data for all samples against hg38 and mm10 Ensembl genes | data_row_count: 0 | description: 674_WT | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | geo_accession: GSM7317571 | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | instrument_model: Illumina NovaSeq 6000 | last_update_date: Sep 04 2023 | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | molecule_ch1: total RNA | organism_ch1: Homo sapiens | platform_id: GPL24676 | relation1: BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN35026472 | relation2: SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX20278090 | series_id: GSE232185 | source_name_ch1: xenograft subcutaneous tumor | status: Public on Sep 04 2023 | submission_date: May 10 2023 | taxid_ch1: 9606 | title: HT1080 tumor_674 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | type: SRA | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | tissue: xenograft subcutaneous tumor | cell.line: HT1080 | cell.type: fibrosarcoma | genotype: WT | host: NOD scid gamma (NSG) mice"	TRUE	NA	"RNAi/knockdown; small-molecule NMD inhibition; rescue/complementation"	NA	"wild type"	"cancer"	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	"pharmacologic NMD-inhibition candidate"	"ambiguous: control and perturbation language both present"	9	"high"	"Control and perturbation terms appear in the same sample record."
"GSE232185"	"GSM7317572"	"Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells"	"HT1080 tumor_675"	"Homo sapiens"	NA	"source_name_ch1=xenograft subcutaneous tumor; tissue=xenograft subcutaneous tumor; cell.line=HT1080; cell.type=fibrosarcoma"	"description: 675_WT | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | source_name_ch1: xenograft subcutaneous tumor | title: HT1080 tumor_675 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | genotype: WT"	"channel_count: 1 | contact_address: Otto-Stern-Weg 7 | contact_city: Zürich | contact_country: Switzerland | contact_department: Biology, Molecular Health Sciences | contact_institute: ETH Zürich | contact_laboratory: Corn Lab | contact_name: Markus,S,Schröder | contact_state: Zürich | contact_zip.postal_code: 8093 | data_processing1: Reads were mapped to a combined reference genome containing hg38 and mm10 with STAR v2.7.2b and the argument twopassMode Basic. | data_processing2: Counts per gene were generated with featureCounts v1.6.4 with arguments -t exon and -g gene_id | data_processing3: Assembly: hg38, mm10 | data_processing4: Supplementary files format and content: count data for all samples against hg38 and mm10 Ensembl genes | data_row_count: 0 | description: 675_WT | extract_protocol_ch11: To extract total RNA from the tumor samples, the tissue was first lysed and homogenized by dual centrifugation at 2500 rpm, -5 °C for 4 minutes using the ZentriMix 380R (Hettich) and RNA was purified using the GeneElute™ Mammalian Total RNA Midiprep Kit (Sigma Aldrich) following the manufacturer’s instructions, including the in-column DNAse digestion step. | extract_protocol_ch12: Libraries were prepared with the Illumina TruSeq Stranded Total RNA library kit, including rRNA depletion. | geo_accession: GSM7317572 | growth_protocol_ch1: HT1080, SMG7KO and RESCUE cells were maintained in DMEM supplemented with 10% fetal calf serum (FCS) and antibiotics in humidified atmosphere with 5% CO2 at 37 °C | instrument_model: Illumina NovaSeq 6000 | last_update_date: Sep 04 2023 | library_selection: cDNA | library_source: transcriptomic | library_strategy: RNA-Seq | molecule_ch1: total RNA | organism_ch1: Homo sapiens | platform_id: GPL24676 | relation1: BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN35026471 | relation2: SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX20278091 | series_id: GSE232185 | source_name_ch1: xenograft subcutaneous tumor | status: Public on Sep 04 2023 | submission_date: May 10 2023 | taxid_ch1: 9606 | title: HT1080 tumor_675 | treatment_protocol_ch1: Two million cells were inyected subcutaneously into one flank of NOD scid gamma (NSG) mice. When tumors reached a volume of 1500 mm3, or when mice had to be sacrificed because of their health conditions, tumors were extracted and snap frozen. | type: SRA | GSE_Title: Inhibition of nonsense-mediated mRNA decay reduces the tumorigenicity of human fibrosarcoma cells | tissue: xenograft subcutaneous tumor | cell.line: HT1080 | cell.type: fibrosarcoma | genotype: WT | host: NOD scid gamma (NSG) mice"	TRUE	NA	"RNAi/knockdown; small-molecule NMD inhibition; rescue/complementation"	NA	"wild type"	"cancer"	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	"pharmacologic NMD-inhibition candidate"	"ambiguous: control and perturbation language both present"	9	"high"	"Control and perturbation terms appear in the same sample record."
