Study_ID	Sample_ID	SDRF_Row	SDRF_File	field_raw	field	value
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Source Name	source_name	Sample 1
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS4811060
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA7050430
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryo
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[replicate]	characteristics_replicate	1
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[sex]	characteristics_sex	female
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Characteristics[spike in]	characteristics_spike_in	SIRV-Set 1 E0
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Material Type	material_type	cell
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Extract Name	extract_name	Sample 1
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Material Type	material_type	RNA
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	RANDOM
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	RNA-Seq
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_LENGTH]	comment_nominal_length	2231
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_SDEV]	comment_nominal_sdev	212
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Assay Name	assay_name	Sample 1
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX4277493
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Scan Name	scan_name	control_S89_L002_R1_001.fastq.gz
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	control_S89_L002_R1_001.fastq.gz
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR4330659
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR433/009/ERR4330659/ERR4330659_1.fastq.gz
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Source Name	source_name	Sample 1
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS4811060
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA7050430
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryo
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[replicate]	characteristics_replicate	1
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[sex]	characteristics_sex	female
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Characteristics[spike in]	characteristics_spike_in	SIRV-Set 1 E0
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Material Type	material_type	cell
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Extract Name	extract_name	Sample 1
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Material Type	material_type	RNA
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	RANDOM
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	RNA-Seq
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_LENGTH]	comment_nominal_length	2231
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_SDEV]	comment_nominal_sdev	212
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Assay Name	assay_name	Sample 1
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX4277493
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Scan Name	scan_name	control_S89_L002_R2_001.fastq.gz
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	control_S89_L002_R2_001.fastq.gz
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR4330659
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR433/009/ERR4330659/ERR4330659_2.fastq.gz
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Source Name	source_name	Sample 2
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS4811061
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA7050431
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryo
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[replicate]	characteristics_replicate	2
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[sex]	characteristics_sex	female
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Characteristics[spike in]	characteristics_spike_in	SIRV-Set 1 E0
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Material Type	material_type	cell
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Extract Name	extract_name	Sample 2
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Material Type	material_type	RNA
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	RANDOM
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	RNA-Seq
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_LENGTH]	comment_nominal_length	2173
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_SDEV]	comment_nominal_sdev	205
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Assay Name	assay_name	Sample 2
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX4277494
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Scan Name	scan_name	control_S90_L002_R1_001.fastq.gz
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	control_S90_L002_R1_001.fastq.gz
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR4330660
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR433/000/ERR4330660/ERR4330660_1.fastq.gz
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Source Name	source_name	Sample 2
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS4811061
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA7050431
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryo
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[replicate]	characteristics_replicate	2
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[sex]	characteristics_sex	female
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Characteristics[spike in]	characteristics_spike_in	SIRV-Set 1 E0
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Material Type	material_type	cell
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Extract Name	extract_name	Sample 2
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Material Type	material_type	RNA
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	RANDOM
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	RNA-Seq
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_LENGTH]	comment_nominal_length	2173
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_SDEV]	comment_nominal_sdev	205
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Assay Name	assay_name	Sample 2
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX4277494
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Scan Name	scan_name	control_S90_L002_R2_001.fastq.gz
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	control_S90_L002_R2_001.fastq.gz
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR4330660
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR433/000/ERR4330660/ERR4330660_2.fastq.gz
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Source Name	source_name	Sample 3
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS4811062
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA7050432
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryo
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[replicate]	characteristics_replicate	3
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[sex]	characteristics_sex	female
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Characteristics[spike in]	characteristics_spike_in	SIRV-Set 1 E0
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Material Type	material_type	cell
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Extract Name	extract_name	Sample 3
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Material Type	material_type	RNA
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	RANDOM
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	RNA-Seq
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_LENGTH]	comment_nominal_length	2207
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_SDEV]	comment_nominal_sdev	199
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Assay Name	assay_name	Sample 3
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX4277495
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Scan Name	scan_name	control_S91_L002_R1_001.fastq.gz
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	control_S91_L002_R1_001.fastq.gz
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR4330661
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR433/001/ERR4330661/ERR4330661_1.fastq.gz
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Source Name	source_name	Sample 3
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS4811062
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA7050432
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryo
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[replicate]	characteristics_replicate	3
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[sex]	characteristics_sex	female
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Characteristics[spike in]	characteristics_spike_in	SIRV-Set 1 E0
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Material Type	material_type	cell
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Performer	performer	Cologne Center for Genomics (CCG)
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Extract Name	extract_name	Sample 3
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Material Type	material_type	RNA
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	RANDOM
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	RNA-Seq
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Comment[NOMINAL_LENGTH]	comment_nominal_length	2207
